module_id,function_id,parameter_name,python_type,canonical_unit,display_unit,min_value,max_value,is_nullable,default_value,physical_meaning
groundhog.shallowfoundations.capacity,verticalcapacity_undrained_api,su_base,float,:math:`kPa`,:math:`kPa`,0.0,100000000.0,False,,Undrained shear strength at foundation base level (:math:`S_{uo}`) [:math:`kPa`]  - Suggested range: 0.0<=su_base
groundhog.shallowfoundations.capacity,verticalcapacity_undrained_api,su_increase,float,:math:`kPa/m`,:math:`kPa/m`,0.0,100000000.0,False,0.0,"Linear increase in undrained shear strength (:math:`\kappa`) [:math:`kPa/m`] (optional, default=0.0) - Suggested range: 0.0<=su_increase"
groundhog.shallowfoundations.capacity,verticalcapacity_undrained_api,su_above_base,float,:math:`kPa`,:math:`kPa`,0.0,100000000.0,False,nan,"Average undrained shear strength above base level (:math:`s_{u,ave}`) [:math:`kPa`] (optional, default=np.nan) - Suggested range: 0.0<=su_above_base"
groundhog.shallowfoundations.capacity,verticalcapacity_undrained_api,base_depth,float,:math:`m`,:math:`m`,0.0,10000.0,False,0.0,"Depth to the base of the foundation (:math:`D`) [:math:`m`] (optional, default=0.0) - Suggested range: 0.0<=base_depth"
groundhog.shallowfoundations.capacity,verticalcapacity_undrained_api,skirted,bool,:math:`kPa`,:math:`kPa`,,,False,True,"Determines whether a foundation is skirted or base-embedded without skirts (optional, default=True)"
groundhog.shallowfoundations.capacity,verticalcapacity_undrained_api,base_sigma_v,float,:math:`kPa`,:math:`kPa`,,,False,0.0,"Vertical total stress at base level. Only used for non-skirted base-embedded foundations (:math:`\sigma_{vo}`) [:math:`kPa`] (optional, default=0.0)"
groundhog.shallowfoundations.capacity,verticalcapacity_undrained_api,roughness,float,:math:`-`,:math:`-`,,,False,0.67,"Value for roughness (0.0 for fully smooth, 1.0 for fully rough) (:math:`-`) [:math:`-`] (optional, default=0.67) - Suggested range: 0.0<=roughness<=1.0"
groundhog.shallowfoundations.capacity,verticalcapacity_undrained_api,horizontal_load,float,:math:`kN`,:math:`kN`,0.0,10000.0,False,0.0,"Horizontal load acting on effective area of foundation (:math:`H^{\prime}`) [:math:`kN`] (optional, default=0.0) - Suggested range: 0.0<=horizontal_load"
groundhog.shallowfoundations.capacity,verticalcapacity_undrained_api,foundation_inclination,float,:math:`deg`,:math:`deg`,,,False,0.0,"Foundation inclination as defined in figure (:math:`\nu`) [:math:`deg`] (optional, default=0.0) - Suggested range: -90.0<=foundation_inclination<=90.0"
groundhog.shallowfoundations.capacity,verticalcapacity_undrained_api,ground_surface_inclination,float,:math:`deg`,:math:`deg`,0.0,100000000.0,False,0.0,"Ground surface inclination as defined in figure (:math:`\beta`) [:math:`deg`] (optional, default=0.0) - Suggested range: -90.0<=ground_surface_inclination<=90.0"
groundhog.shallowfoundations.capacity,verticalcapacity_undrained_api,bearing_capacity_factor,float,:math:`-`,:math:`-`,,,False,5.14,"Bearing capacity factor (:math:`N_c`) [:math:`-`] (optional, default=5.14) - Suggested range: 3.0<=bearing_capacity_factor<=12.0"
groundhog.shallowfoundations.capacity,verticalcapacity_undrained_api,factor_f_override,float,:math:`-`,:math:`-`,,,False,nan,"Direct specification of the factor F (:math:`F`) [:math:`-`] (optional, default=np.nan) - Suggested range: 0.0<=factor_f_override<=2.0  .. math::      q_u = s_u \cdot N_c \cdot K_c \quad \text{ (constant)}      q_u = F \cdot \left( s_{uo} \cdot N_c + \frac{\kappa \cdot B^{\prime}}{4} \right) \cdot K_c  \quad \text{ (linearly increasing) }      Q_d = (s_u \cdot N_c \cdot K_c + \sigma_{vo}) \cdot A^{\prime} \quad \text{ (constant)}      Q_d = \left[ F \cdot \left( s_{uo} \cdot N_c + \frac{\kappa \cdot B^{\prime}}{4} \right) \cdot K_c + \sigma_{vo} \right] \cdot A^{\prime}  \quad \text{ (linearly increasing) }      \text{Exclude the }  \sigma_{vo} \text{ term for skirted foundations}      K_c = 1 + s_c + d_c  - i_c - b_c - g_c      \text{Correction factors constant undrained shear strength}      s_c = 0.18 \cdot (1 - 2 \cdot i_c) \cdot (B^{\prime} / L^{\prime})      d_c = 0.3 \cdot \arctan ( D / B^{\prime})      i_c = 0.5 - 0.5 \cdot [1 - H^{\prime} / (A^{\prime} \cdot s_u)]^{0.5}      b_c = 2 \cdot \nu / (\pi + 2) \approx 0.4 \cdot \nu      g_c = 2 \cdot \beta / (\pi + 2) \approx 0.4 \cdot \beta      \text{Correction factors linearly increasing undrained shear strength}      F \approx a + b \cdot x - ((c + b \cdot x)^2 + d^2)^{0.5}      x = \frac{\kappa \cdot B^{\prime}}{s_{uo}}      s_c = s_{cv} (1 - 2 \cdot i_c) (B^{\prime} / L^{\prime})      d_c = 0.3 \cdot (s_{u,ave} / s_{u,2}) \cdot \arctan( D / B^{\prime})      s_{u,2} = F \cdot (N_c \cdot s_{uo} + \kappa \cdot B^{\prime} / 4) / N_c      i_c = 0.5 - 0.5 \cdot [1 -H^{\prime}/(A^{\prime} \cdot s_u)]^{0.5}      b_c = 2 \cdot \nu / (\pi + 2) \approx 0.4 \cdot \nu      g_c = 2 \cdot \beta / (\pi + 2) \approx 0.4 \cdot \beta      \text{Correction for horizontal load}      H^{\prime} = H_{total} - H_{d,outside} / \gamma_{sliding} - \Delta H / \gamma_{sliding}"
classification.phaserelations,voidratio_bulkunitweight,bulkunitweight,float,kN/m3,kN/m3,5.0,30.0,True,,"The bulk unit weight of the soil (ratio of weight of water and solids to volume) (<span class=""math-inline"">\gamma</span>) [<span class=""math-inline"">kN/m3</span>] - Suggested range: 10.0 <= bulkunitweight <= 25.0"
classification.phaserelations,voidratio_bulkunitweight,saturation,float,-,-,0.0,1.0,False,1.0,"Saturation of the soil as a number between 0 (dry) and fully saturated (1) (<span class=""math-inline"">S</span>) [<span class=""math-inline"">-</span>] - Suggested range: 0.0 <= saturation <= 1.0 (optional, default= 1.0)"
classification.phaserelations,voidratio_bulkunitweight,specific_gravity,float,-,-,,,False,2.65,"Specific gravity or the ratio of the weight of soil solids to the weight of an equal volume of water (<span class=""math-inline"">G_s</span>) [<span class=""math-inline"">-</span>] - Suggested range: 2.4 <= specific_gravity <= 2.9 (optional, default= 2.65)"
classification.phaserelations,voidratio_bulkunitweight,unitweight_water,float,kN/m3,kN/m3,5.0,30.0,False,10.0,"Unit weight of water (<span class=""math-inline"">\gamma_w</span>) [<span class=""math-inline"">kN/m3</span>] - Suggested range: 9.0 <= unitweight_water <= 11.0 (optional, default= 10.0)"
classification.phaserelations,voidratio_drydensity,dry_density,float,kg/m3,kg/m3,500.0,3000.0,True,,"Dry density of the sample (<span class=""math-inline"">\rho_d</span>) [kg/m3] - Suggested range: 1000.0 <= dry_density <= 2000.0"
classification.phaserelations,voidratio_drydensity,specific_gravity,float,-,-,,,False,2.65,"Specific gravity (<span class=""math-inline"">G_s</span>) [-] - Suggested range: 2.4 <= specific_gravity <= 2.9 (optional, default= 2.65)"
classification.phaserelations,voidratio_drydensity,water_density,float,kg/m3,kg/m3,500.0,3000.0,False,1000.0,"Density of water (<span class=""math-inline"">\rho_w</span>) [kg/m3] - Suggested range: 900.0 <= water_density <= 1100.0 (optional, default= 1000.0)"
classification.phaserelations,voidratio_porosity,porosity,float,-,-,,,True,,"Porosity of the sample defined as the ratio of volume of voids to total volume (<span class=""math-inline"">n</span>) [<span class=""math-inline"">-</span>] - Suggested range: 0.0 <= porosity <= 1.0"
classification.phaserelations,voidratio_watercontent,water_content,float,-,-,,,True,,"Water content of the sample (<span class=""math-inline"">w</span>) [-] - Suggested range: 0.0 <= water_content <= 2.0"
classification.phaserelations,voidratio_watercontent,saturation,float,-,-,0.0,1.0,False,1.0,"Saturation of the sample (<span class=""math-inline"">S</span>) [-] - Suggested range: 0.0 <= saturation <= 1.0 (optional, default= 1.0)"
classification.phaserelations,voidratio_watercontent,specific_gravity,float,-,-,,,False,2.65,"Specific gravity of the sample (<span class=""math-inline"">G_s</span>) [-] - Suggested range: 2.3 <= specific_gravity <= 3.0 (optional, default= 2.65)"
insitutests.pcpt_correlations,vs_cpt_andrus,qt,float,MPa,MPa,,,True,,"Corrected cone tip resistance (note that formula is based on qt in kPa) (<span class=""math-inline"">q_t</span>) [<span class=""math-inline"">MPa</span>] - Suggested range: 0.0 <= qt <= 100.0"
insitutests.pcpt_correlations,vs_cpt_andrus,depth,float,m,m,0.0,10000.0,True,,"Depth below mudline (<span class=""math-inline"">z</span>) [<span class=""math-inline"">m</span>] - Suggested range: 0.0 <= depth <= 100.0"
insitutests.pcpt_correlations,vs_cpt_andrus,ic,float,-,-,,,True,,"Soil behaviour type index (<span class=""math-inline"">I_c</span>) [<span class=""math-inline"">-</span>] - Suggested range: 1.0 <= ic <= 5.0"
insitutests.pcpt_correlations,vs_cpt_andrus,SF,float,-,-,,,False,1.0,"Scaling factor. In case of Holocene soils, this is an age scaling factor (<span class=""math-inline"">SF, ASF</span>) [<span class=""math-inline"">-</span>] - Suggested range: 1.0 <= SF <= 3.0 (optional, default= 1.0)"
insitutests.pcpt_correlations,vs_cpt_andrus,age,string,:math:`-`,:math:`-`,,,False,Holocene,"Age of soils (optional, default= 'Holocene') - Options: ('Holocene', 'Pleistocene', 'Tertiary')"
insitutests.pcpt_correlations,vs_cpt_andrus,holocene_multiplier,float,-,-,,,False,2.27,"Multiplier on holocene equation (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 2.27)"
insitutests.pcpt_correlations,vs_cpt_andrus,holocene_qt_exponent,float,-,-,,,False,0.412,"Exponent on qt in holocene equation (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 0.412)"
insitutests.pcpt_correlations,vs_cpt_andrus,holocene_ic_exponent,float,-,-,,,False,0.989,"Exponent on Ic in holocene equation (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 0.989)"
insitutests.pcpt_correlations,vs_cpt_andrus,holocene_z_exponent,float,-,-,0.0,10000.0,False,0.033,"Exponent on depth in holocene equation (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 0.033)"
insitutests.pcpt_correlations,vs_cpt_andrus,pleistocene_multiplier,float,-,-,,,False,2.62,"Multiplier on pleistocene equation (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 2.62)"
insitutests.pcpt_correlations,vs_cpt_andrus,pleistocene_qt_exponent,float,-,-,,,False,0.395,"Exponent on qt in pleistocene equation (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 0.395)"
insitutests.pcpt_correlations,vs_cpt_andrus,pleistocene_ic_exponent,float,-,-,,,False,0.912,"Exponent on Ic in pleistocene equation (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 0.912)"
insitutests.pcpt_correlations,vs_cpt_andrus,pleistocene_z_exponent,float,-,-,0.0,10000.0,False,0.124,"Exponent on depth in pleistocene equation (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 0.124)"
insitutests.pcpt_correlations,vs_cpt_andrus,tertiary_multiplier,float,-,-,,,False,13.0,"Multiplier on tertiary equation (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 13.0)"
insitutests.pcpt_correlations,vs_cpt_andrus,tertiary_qt_exponent,float,-,-,,,False,0.382,"Exponent on qt in tertiary equation (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 0.382)"
insitutests.pcpt_correlations,vs_cpt_andrus,tertiary_z_exponent,float,-,-,0.0,10000.0,False,0.099,"Exponent on depth in tertiary equation (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 0.099)"
insitutests.pcpt_correlations,vs_cpt_hegazymayne,qt,float,MPa,MPa,,,True,,"Corrected cone tip resistance (<span class=""math-inline"">q_t</span>) [<span class=""math-inline"">MPa</span>] - Suggested range: 0.0 <= qt <= 100.0"
insitutests.pcpt_correlations,vs_cpt_hegazymayne,fs,float,MPa,MPa,,,True,,"Sleeve friction (<span class=""math-inline"">f_s</span>) [<span class=""math-inline"">MPa</span>] - Suggested range: 0.0 <= fs <= 10.0"
insitutests.pcpt_correlations,vs_cpt_hegazymayne,sigma_vo_eff,float,kPa,kPa,,,True,,"Vertical effective stress (<span class=""math-inline"">\sigma_{vo}^{\prime}</span>) [<span class=""math-inline"">kPa</span>] - Suggested range: 0.0 <= sigma_vo_eff <= 1000.0"
insitutests.pcpt_correlations,vs_cpt_hegazymayne,sigma_vo,float,kPa,kPa,,,True,,"Vertical total stress (<span class=""math-inline"">\sigma_{vo}</span>) [<span class=""math-inline"">kPa</span>] - Suggested range: 0.0 <= sigma_vo <= 2000.0"
insitutests.pcpt_correlations,vs_cpt_hegazymayne,atmospheric_pressure,float,kPa,kPa,0.0,100000000.0,False,100.0,"Atmospheric pressure (<span class=""math-inline"">P_a</span>) [<span class=""math-inline"">kPa</span>] (optional, default= 100.0)"
insitutests.pcpt_correlations,vs_cpt_hegazymayne,zhang,boolean,:math:`-`,:math:`-`,0.0,10000.0,False,True,"Boolean determining whether the Zhang exponent (default groundhog implementation) needs to be used (optional, default= True)"
insitutests.pcpt_correlations,vs_cpt_hegazymayne,multiplier,float,-,-,,,False,0.0831,"Multiplier in Equation 6 (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 0.0831)"
insitutests.pcpt_correlations,vs_cpt_hegazymayne,exponent_stress,float,-,-,0.0,100000000.0,False,0.25,"Exponent on the normalised stresses (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 0.25)"
insitutests.pcpt_correlations,vs_cpt_hegazymayne,multiplier_ic,float,-,-,,,False,1.786,"Multiplier on soil behaviour type index (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 1.786)"
insitutests.pcpt_correlations,vs_cpt_longdonohue,qt,float,MPa,MPa,,,True,,"Corrected cone resistance (<span class=""math-inline"">q_t</span>) [<span class=""math-inline"">MPa</span>] - Suggested range: 0.0 <= qt <= 2.0"
insitutests.pcpt_correlations,vs_cpt_longdonohue,u2,float,MPa,MPa,,,True,,"Pore pressure at the shoulder (<span class=""math-inline"">u_2</span>) [<span class=""math-inline"">MPa</span>] - Suggested range: -1.0 <= u2 <= 1.0"
insitutests.pcpt_correlations,vs_cpt_longdonohue,u0,float,kPa,kPa,,,True,,"Hydrostatic pressure (<span class=""math-inline"">u_0</span>) [<span class=""math-inline"">kPa</span>] - Suggested range: 0.0 <= u0 <= 1000.0"
insitutests.pcpt_correlations,vs_cpt_longdonohue,Bq,float,-,-,,,True,,"Pore pressure ratio (<span class=""math-inline"">B_q</span>) [<span class=""math-inline"">-</span>] - Suggested range: -0.6 <= Bq <= 1.4"
insitutests.pcpt_correlations,vs_cpt_longdonohue,sigma_vo_eff,float,kPa,kPa,,,True,,"Vertical effective stress (<span class=""math-inline"">\sigma_{vo}^{\prime}</span>) [<span class=""math-inline"">kPa</span>] - Suggested range: 0.0 <= sigma_vo_eff <= 1000.0"
insitutests.pcpt_correlations,vs_cpt_longdonohue,atmospheric_pressure,float,kPa,kPa,0.0,100000000.0,False,100.0,"Atmospheric pressure (<span class=""math-inline"">P_a</span>) [<span class=""math-inline"">kPa</span>] (optional, default= 100.0)"
insitutests.pcpt_correlations,vs_cpt_longdonohue,multiplier,float,-,-,,,False,1.961,"Multiplier in expression for Vs (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 1.961)"
insitutests.pcpt_correlations,vs_cpt_longdonohue,exponent_qt,float,-,-,,,False,0.579,"Exponent on qt (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 0.579)"
insitutests.pcpt_correlations,vs_cpt_longdonohue,exponent_Bq,float,-,-,,,False,1.202,"Exponent on 1 + Bq (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 1.202)"
insitutests.pcpt_correlations,vs_cpt_mcgannetal,qt,float,MPa,MPa,,,True,,"Corrected cone tip resistance (<span class=""math-inline"">q_t</span>) [<span class=""math-inline"">MPa</span>] - Suggested range: 0.0 <= qt <= 100.0"
insitutests.pcpt_correlations,vs_cpt_mcgannetal,fs,float,MPa,MPa,,,True,,"Sleeve friction (<span class=""math-inline"">f_s</span>) [<span class=""math-inline"">MPa</span>] - Suggested range: 0.0 <= fs <= 10.0"
insitutests.pcpt_correlations,vs_cpt_mcgannetal,depth,float,m,m,0.0,10000.0,True,,"Depth below ground surface (<span class=""math-inline"">z</span>) [<span class=""math-inline"">m</span>] - Suggested range: 0.0 <= depth <= 100.0"
insitutests.pcpt_correlations,vs_cpt_mcgannetal,coefficient1_general,float,-,-,,,False,18.4,"First calibration coefficient in general equation (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 18.4)"
insitutests.pcpt_correlations,vs_cpt_mcgannetal,coefficient2_general,float,-,-,,,False,0.144,"Second calibration coefficient in general equation (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 0.144)"
